naam,invalshoeken,objectnummer,beelden ontsluiten voor publiek?,inhoudelijke registratie koepel en deelnummers,waardering,fotocontrole CP,fotocontrole,beelden klaar,naam beeld(en),vervaardiger,toestemming auteursrecht,Attributie,publicatie op cogent (via europeana),publicatie op erfgoedinzicht,opmerkingen,collectiepresentatie?
Thijs,nieuwe aanwinsten,2016-0001_0-4,publiek,verwerving,,,ok,ok,2016-0001_0-4$1,"Willenz, Sylvain*Willenz, Sylvain",ok,Sylvain Willenz,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0001_1-4,niet-publiek,verwerving,,,ok,ok,2016-0001_1-4$1,"Willenz, Sylvain*Willenz, Sylvain",ok,Sylvain Willenz,,,,
Thijs,nieuwe aanwinsten,2016-0001_2-4,niet-publiek,verwerving,,,ok,ok,2016-0001_2-4$1,"Willenz, Sylvain*Willenz, Sylvain",ok,Sylvain Willenz,,,,
Thijs,nieuwe aanwinsten,2016-0001_3-4,niet-publiek,verwerving,,,ok,ok,2016-0001_3-4$1,"Willenz, Sylvain*Willenz, Sylvain",ok,Sylvain Willenz,,,,
Thijs,nieuwe aanwinsten,2016-0001_4-4,niet-publiek,verwerving,,,ok,ok,2016-0001_4-4$1,"Willenz, Sylvain*Willenz, Sylvain",ok,Sylvain Willenz,,,,
Eva VR,nieuwe aanwinsten,2016-0003,publiek,,,,ok,ok,2016-0003$1;2016-0003$3,"Vos, Roderick*Koninklijke Tichelaar Makkum",ok,Roderick Vos,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0004_0-2,publiek,ok,,,extra groepsfoto nemen,x,,"Bautier, Marina*De La Espada",ok,Marina Bautier,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0004_1-2,niet-publiek,ok,,,foto kwijt,x,,"Bautier, Marina*De La Espada",ok,Marina Bautier,,,,
Thijs,nieuwe aanwinsten,2016-0004_2-2,niet-publiek,ok,,,foto kwijt,x,,"Bautier, Marina*De La Espada",ok,Marina Bautier,,,,
Thijs,nieuwe aanwinsten,2016-0005_0,publiek,ok,,,kleur verbeteren,x,,"Chevalier-Masson*Chevalier, Eric*Masson, Anne*51N4E*Chevalier-Masson",,,,,,
Thijs,nieuwe aanwinsten,2016-0005_1,niet-publiek,ok,,,foto kussen appart,x,,"Chevalier-Masson*Chevalier, Eric*Masson, Anne*51N4E*Chevalier-Masson",,,,,,
Thijs,nieuwe aanwinsten,2016-0005_2,niet-publiek,ok,,,ok,ok,2016-0005_2,"Chevalier-Masson*Chevalier, Eric*Masson, Anne*51N4E*Chevalier-Masson",,,,,,
Thijs,nieuwe aanwinsten,2016-0006,publiek,ok,,,ok,ok,2016-0006$1,"Chevalier-Masson*Masson, Anne*Chevalier-Masson*Chevalier, Eric",,,,,,JA
Thijs,nieuwe aanwinsten,2016-0007,publiek,verwerving,,,foto verbeteren; ok,ok,2016-0007$1,"Baas, Maarten*Baas, Maarten",,,,,,
Thijs,nieuwe aanwinsten,2016-0008,publiek,verwerving,,,ok,ok,2016-0008,"Gernay, Damien*Gernay, Damien",ok,Damien Gernay,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0009,publiek,verwerving,,,ok,ok,2016-0009,"Hamacher, Kaspar*Hamacher, Kaspar",ok,Kaspar Hamacher,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0011,publiek,verwerving,,,ok,ok,2016-0011$1;2016-0011$3,"Lachaert, Sofie*D'hanis, Luc*atelier lachaert dhanis*Droog Design",,,,,,
Thijs,nieuwe aanwinsten,2016-0012,publiek,ok,,,ok,ok,2016-0012,"Lachaert, Sofie*D'hanis, Luc*atelier lachaert dhanis",,,,,,JA
Thijs,nieuwe aanwinsten,2016-0013,publiek,verwerving,,,ok,ok,2016-0013,"Somers, Wieki*van den Berg, Dylan*Studio Wieki Somers*Cor Unum",,,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0014,publiek,verwerving + jaar productie,,,ok,ok,2016-0014$1,"van der Wiel, Jólan*van der Wiel, Jólan",ok,Jólan van der Wiel,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0015,publiek,verwerving + jaar productie,,,ok,ok,2016-0015,"van Eijk, Niels*van Eijk, Niels",ok,Niels van Eijk,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0016,publiek,verwerving + jaar productie,,,ok,ok,2016-0016,"van der Kooij, Dirk*van der Kooij, Dirk",ok,Dirk Vander Kooij,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0017,publiek,ok,,,ok,ok,2016-0017$1;2016-0017$2;2016-0017$3;2016-0017$4;2016-0017$5;2016-0017$6;2016-0017$7;2016-0017$8;2016-0017$9;2016-0017$10;2016-0017$11,"Unfold*Verbruggen, Dries*Warnier, Claire*Unfold",ok,Unfold,ok 2025-04-17,ok 2025-04-17,,
Thijs,nieuwe aanwinsten,2016-0018,publiek,ok,,,te klein,x,,"Ramael, Luc*Prandina",ok,Luc Ramael,,,rechtenklaring Thijs// highres foto's sturen wanneer klaar,
Thijs,nieuwe aanwinsten,2016-0019_0-2,publiek,verwerving,,,groepsfoto nemen,x,,"Wand, Jeroen*Wand, Jeroen",ok,Jeroen Wand,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0019_1-2,niet-publiek,verwerving,,,ok,ok,2016-0019_1-2,"Wand, Jeroen*Wand, Jeroen",ok,Jeroen Wand,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0019_2-2,niet-publiek,verwerving,,,ok,ok,2016-0019_2-2,"Wand, Jeroen*Wand, Jeroen",ok,Jeroen Wand,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0020,publiek,verwerving,,,ok,ok,2016-0020,"Unfold*Verbruggen, Dries*Warnier, Claire*Materialise*AJETO*Factum Arte",ok,Unfold,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2016-0024,publiek,,,,ok,ok,2016-0024$1 ,"Taverniers, R.",,,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2016-0025,publiek,,,,is dit één nummer geworden?,x,,"Merckx-Verellen, Victor",,,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0026,publiek,verwerving,,,eigen foto nemen,x,,"Wanders, Marcel*Flos",ok,Marcel Wanders,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0027,publiek,ok,,,ok,ok,2016-0027$1;2016-0027$2;2016-0027$3,"Gilles, Alain*O'SUN",ok,Alain Gilles,,,,JA
Thijs,nieuwe aanwinsten,2016-0028,publiek,verwerving,,,ok,ok,2016-0028$1;2016-0028$2,"Pars Pro Toto*Vanoverbeke, Koert*Hoppop-Dorel",ok,Pars Pro Toto,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0029_0-3,publiek,verwerving,,,ok,ok,2016-0029_0-3,"Maison Marie Mees Cathérine Biasino*Mees, Marie*Biasino, Cathérine*Van den Meutter, Julie",,,,,,
Thijs,nieuwe aanwinsten,2016-0029_1-3,niet-publiek,verwerving,,,ok,ok,2016-0029_1-3$2;2016-0029_1-3$1,"Maison Marie Mees Cathérine Biasino*Mees, Marie*Biasino, Cathérine*Van den Meutter, Julie",,,,,,
Thijs,nieuwe aanwinsten,2016-0029_2-3,niet-publiek,verwerving,,,ok,ok,2016-0029_2-3$2;2016-0029_2-3$1,"Maison Marie Mees Cathérine Biasino*Mees, Marie*Biasino, Cathérine*Van den Meutter, Julie",,,,,,
Thijs,nieuwe aanwinsten,2016-0029_3-3,niet-publiek,verwerving,,,ok,ok,2016-0029_3-3$2;2016-0029_3-3$1,"Maison Marie Mees Cathérine Biasino*Mees, Marie*Biasino, Cathérine*Van den Meutter, Julie",,,,,,
Thijs,nieuwe aanwinsten,2016-0030_0-2,publiek,verwerving,,,ok,ok,2016-0030_0-2$1;2016-0030_0-2$2,"Maison Marie Mees Cathérine Biasino*Mees, Marie*Biasino, Cathérine*Maison Marie Mees Cathérine Biasino",,,,,,
Thijs,nieuwe aanwinsten,2016-0030_1-2,niet-publiek,verwerving,,,ok,ok,2016-0030_1-2,"Maison Marie Mees Cathérine Biasino*Mees, Marie*Biasino, Cathérine*Maison Marie Mees Cathérine Biasino",,,,,,
Thijs,nieuwe aanwinsten,2016-0030_2-2,niet-publiek,verwerving,,,ok,ok,2016-0030_2-2,"Maison Marie Mees Cathérine Biasino*Mees, Marie*Biasino, Cathérine*Maison Marie Mees Cathérine Biasino",,,,,,
Thijs,nieuwe aanwinsten,2016-0031_0-2,publiek,verwerving,,,foto verbeteren; ok,ok,2016-0031_0-2$1,"Van Hee, Marie-José*Atelier Ternier",,,,,,
Thijs,nieuwe aanwinsten,2016-0031_1-2,niet-publiek,verwerving,,,foto verbeteren; ok,ok,2016-0031_1-2$1,"Van Hee, Marie-José*Atelier Ternier",,,,,,
Thijs,nieuwe aanwinsten,2016-0031_2-2,niet-publiek,verwerving,,,foto verbeteren; ok,ok,2016-0031_2-2$1,"Van Hee, Marie-José*Atelier Ternier",,,,,,
Eva VR,nieuwe aanwinsten,2016-0035,publiek,,,,foto nemen,x,,"Rondelez, Katrien",,,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0036,publiek,verwerving,,,ok,ok,2016-0036$1,"Dewez, Nathalie*BISlighting",ok,Nathalie Dewez,,,,
Thijs,nieuwe aanwinsten,2016-0037,publiek,verwerving,,,ok,ok,2016-0037$1,Casimir*Casimir,ok,Casimir,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0038,publiek,verwerving,,,ok,ok,2016-0038,MdSt*MdSt,ok,MdSt,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0039,publiek,verwerving + jaar productie,,,eigen foto nemen,x,,"De Pelsmacker, Hans*e15 Design und Distributions",ok,Hans De Pelsmacker,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0042,publiek,verwerving,,,ok,ok,2016-0042$1;2016-0042$2,"Willenz, Sylvain*Established & Sons",ok,Sylvain Willenz,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2016-0043,publiek,verwerving,,,belichting verbeteren; ok,ok,2016-0043$1,"Berteau, Alain*Bulo",aangevraagd,Alain Berteau,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2016-0044,publiek,,,,net iets te klein; ok,ok,2016-0044$1;2016-0044$2;2016-0044$3;2016-0044$4,"Sijmons, Erik*Samsonite",ok,Samsonite,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2017-0003,publiek,ok,,,foto van lamp apart,x,,"De Backer, Pascale*Climar Lighting",ok,Pascale De Backer,,,rechtenklaring Thijs / contacteren met definitieve foto's voor publicatie (wil graag foto 3 van haar eigen foto's zie collectiemap),
Thijs,nieuwe aanwinsten,2017-0015,publiek,verwerving,,,ok,ok,2017-0015,"Duffeleer, Anthony*Dark",ok,Anthony Duffeleer,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2017-0017,publiek,ok,,,ok,ok,2017-0017$1,"Poletti, Guglielmo*Poletti, Guglielmo",ok,Guglielmo Poletti,,,,JA
Thijs,nieuwe aanwinsten,2017-0018,publiek,ok,,,ok,ok,2017-0018$1;2017-0018$2,"Monnens, Alain*tossB",ok,Alain Monnens,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2017-0019,publiek,,,,ok,ok,2017-0019$1;2017-0019$2,"Van Suetendael, Christian*van Den Steen, Gert*Co Twee*Dark",ok,Co Twee (Christian Van Suetendael & Gert van Den Steen),,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2017-0020,publiek,,,,ok,ok,2017-0020$3;2017-0020$4,"Vanooteghem, Peter*Dark",ok,Peter Vanooteghem,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2017-0021,publiek,,,,achtergrond verbeteren; ok,ok,2017-0021$1,"Melis, Jan*Oostrum, Ben*Dark",ok,Jan Melis; Ben Oostrum,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2017-0022,publiek,,,,belichting verbeteren; ok,ok,2017-0022$1,"Dewez, Nathalie*BISlighting",ok,Nathalie Dewez,,,,
Eva VR,nieuwe aanwinsten,2017-0023,publiek,,,,achtergrond verbeteren; ok,ok,2017-0023$1,"Dewez, Nathalie*BISlighting",ok,Nathalie Dewez,,,,
Eva VR,nieuwe aanwinsten,2017-0024_0-2,publiek,samenvoegen ,,,foto gemonteerde lamp?,x,2017-0024_0-2$1,"Venlet, Danny*Dark",ok,Danny Venlet,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2017-0024_1-2,niet-publiek,samenvoegen ,,,belichting verbeteren; ok,ok,2017-0024_1-2$3;2017-0024_1-2$4,"Venlet, Danny*Dark",ok,Danny Venlet,,,,
Eva VR,nieuwe aanwinsten,2017-0024_2-2,niet-publiek,samenvoegen ,,,belichting verbeteren; ok,ok,2017-0024_2-2$1,"Venlet, Danny*Dark",ok,Danny Venlet,,,,
Eva VR,nieuwe aanwinsten,2017-0025_0-2,publiek,,,,te klein,x,,MaisonCaro,ok,MaisonCaro,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2017-0025_1-2,niet-publiek,,,,te klein,x,,MaisonCaro,ok,MaisonCaro,,,,
Eva VR,nieuwe aanwinsten,2017-0025_2-2,niet-publiek,,,,te klein,x,,MaisonCaro,ok,MaisonCaro,,,,
Eva VR,nieuwe aanwinsten,2017-0028,publiek,,,,te klein,x,,"Laleman, Lut",ok,Lut Laleman,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2017-0029,publiek,,,,te klein,x,,Casimir,ok,Casimir,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2017-0030,publiek,,,,ok,ok,2017-0030$3;2017-0030$4,Casimir,ok,Casimir,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2017-0033,publiek,ok,,,ok,ok,2017-0033$2;2017-0033$3,"Jouin, Patrick*Materialise",ok,Patrick Jouin,,,,JA
Eva VR,nieuwe aanwinsten,2017-0034,publiek,,,,foto nemen (te klein),x,,"Gevers, Christophe",ok,Christophe Gevers,,,,JA
Eva VR,nieuwe aanwinsten,2017-0035_0-2,publiek,,,,te klein,x,,"Putzeys, César",,,,,,
Eva VR,nieuwe aanwinsten,2017-0035_1-2,niet-publiek,,,,te klein,x,,"Putzeys, César",,,,,,
Eva VR,nieuwe aanwinsten,2017-0035_2-2,niet-publiek,,,,te klein,x,,"Putzeys, César",,,,,,
Eva VR,nieuwe aanwinsten,2017-0036,publiek,uitvoerder?,,,ok,ok,2017-0036$2,"Gevers, Christophe*",ok,Christophe Gevers,,,,
Eva VR,nieuwe aanwinsten,2017-0038_0-2,publiek,,,,"net te klein, belichting; ok",ok,2017-0038_0-2$3,"Dewez, Nathalie",ok,Nathalie Dewez,,,,
Eva VR,nieuwe aanwinsten,2017-0038_1-2,niet-publiek,,,,"net te klein, belichting; ok",ok,2017-0038_1-2$4,"Dewez, Nathalie",ok,Nathalie Dewez,,,,
Eva VR,nieuwe aanwinsten,2017-0038_2-2,niet-publiek,,,,"net te klein, belichting; ok",ok,2017-0038_2-2$3,"Dewez, Nathalie",ok,Nathalie Dewez,,,,
Eva VR,nieuwe aanwinsten,2017-0040,publiek,,,,ok,ok,2017-0040$1,MdSt*MdSt,ok,MdSt,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2017-0041_0-4,publiek,,,,ok,ok,2017-0041_0-4,"Wolfers, Philippe",ok,,,,,
Eva VR,nieuwe aanwinsten,2017-0041_1-4,niet-publiek,,,,ok,ok,2017-0041_1-4,"Wolfers, Philippe",ok,,,,,
Eva VR,nieuwe aanwinsten,2017-0041_2-4,niet-publiek,,,,ok,ok,2017-0041_2-4,"Wolfers, Philippe",ok,,,,,
Eva VR,nieuwe aanwinsten,2017-0041_3-4,niet-publiek,,,,ok,ok,2017-0041_3-4,"Wolfers, Philippe",ok,,,,,
Eva VR,nieuwe aanwinsten,2017-0041_4-4,niet-publiek,,,,ok,ok,2017-0041_4-4,"Wolfers, Philippe",ok,,,,,
Eva VR,nieuwe aanwinsten,2017-0056,publiek,,,,nieuwe foto,x,,,,,,,,
Thijs,nieuwe aanwinsten,2018-0006,publiek,ok,,,ok,ok,2018-0006$1;2018-0006$2;2018-0006$4,"mischer'traxler studio*Mischer, Katharina*Traxler, Thomas*mischer'traxler studio",ok,mischer'traxler studio,,,,JA
Eva VR,nieuwe aanwinsten,2018-0010,publiek,,,,nieuwe foto,x,,"Van der Biest, Francine",,,,,,
Eva VR,nieuwe aanwinsten,2018-0012,publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0012$2,Glithero,ok,Glithero (Sarah van Gameren & Tim Simpson),,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2018-0013,publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0013$4,"Bakker, Aldo*Graas, Rutger",ok,Aldo Bakker,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2018-0015,publiek,,,,ok,ok,2018-0015,"Lahidji, Roxane",ok,Roxane Lahidji,,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2018-0016,publiek,ok,,,ok,ok,2018-0016,"Rowley, Sophie*Rowley, Sophie",ok,Sophie Rowley,,,,JA
Eva VR,nieuwe aanwinsten,2018-0017,publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0017$3,"Orjola, Tamara",ok,Tamara Orjola,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2018-0019_0-2,publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0019_0-2$1,"Vanden Berghe, Bob*Van Den Berghe-Pauvers",ok,Bob Vanden Berghe,,,,
Eva VR,nieuwe aanwinsten,2018-0019_1-2,niet-publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0019_1-2$1,"Vanden Berghe, Bob*Van Den Berghe-Pauvers",ok,Bob Vanden Berghe,,,,
Eva VR,nieuwe aanwinsten,2018-0019_2-2,niet-publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0019_2-2$1,"Vanden Berghe, Bob*Van Den Berghe-Pauvers",ok,Bob Vanden Berghe,,,,
Eva VR,nieuwe aanwinsten,2018-0020,publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0020$4,"Lamb, Max",ok,Max Lamb,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_00,publiek,controleren als alle onderdelen er zijn/met foto's - hernummeren,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_01,niet-publiek,wat is een divanbed? (objectnaam),,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_02,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_03,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_04,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_05,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_06,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_07,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_08,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_09,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_10,niet-publiek,objectnaam checken,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_11,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_12,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_13,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_14,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_15,niet-publiek,,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Eva VR,nieuwe aanwinsten - meubels,2018-0022_16,niet-publiek,is dit een staande lamp?,,,foto's maken,x,,"Van Steenbergen, Eduard*onbekend",ok,,,,,
Thijs,nieuwe aanwinsten,2018-0023_0-4,publiek,ok,,,belichting/kleur verbeteren; ok,ok,2018-0023_0-4$1,"DWA*De Wachter, Frederik*Artesani, Alberto*DWA",ok,DWA Design Studio (Frederik De Wachter & Alberto Artesani),,,rechtenklaring Thijs,
Thijs,nieuwe aanwinsten,2018-0023_1-4,niet-publiek,ok,,,belichting/kleur verbeteren; ok,ok,2018-0023_1-4$1,"DWA*De Wachter, Frederik*Artesani, Alberto*DWA",ok,DWA Design Studio (Frederik De Wachter & Alberto Artesani),,,,
Thijs,nieuwe aanwinsten,2018-0023_2-4,niet-publiek,ok,,,belichting/kleur verbeteren; ok,ok,2018-0023_2-4$1,"DWA*De Wachter, Frederik*Artesani, Alberto*DWA",ok,DWA Design Studio (Frederik De Wachter & Alberto Artesani),,,,
Thijs,nieuwe aanwinsten,2018-0023_3-4,niet-publiek,ok,,,belichting/kleur verbeteren; ok,ok,2018-0023_3-4$1,"DWA*De Wachter, Frederik*Artesani, Alberto*DWA",ok,DWA Design Studio (Frederik De Wachter & Alberto Artesani),,,,
Thijs,nieuwe aanwinsten,2018-0023_4-4,niet-publiek,ok,,,belichting/kleur verbeteren; ok,ok,2018-0023_4-4$1,"DWA*De Wachter, Frederik*Artesani, Alberto*DWA",ok,DWA Design Studio (Frederik De Wachter & Alberto Artesani),,,,
Eva VR,nieuwe aanwinsten,2018-0024,publiek,,,,ok,ok,2018-0024,Nendo,ok,Nendo,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2018-0363_0-3,publiek,,,,foto maken,x,,,,,,,,
Eva VR,nieuwe aanwinsten,2018-0363_1-3,niet-publiek,,,,foto maken,x,,,,,,,,
Eva VR,nieuwe aanwinsten,2018-0363_2-3,niet-publiek,,,,foto maken,x,,,,,,,,
Eva VR,nieuwe aanwinsten,2018-0363_3-3,niet-publiek,,,,foto maken,x,,,,,,,,
Eva VR,nieuwe aanwinsten,2018-0423_0-4,publiek,,,,groepsfoto maken; ok,ok,2018-0423_0-4,"Gyselbrecht, Martine",aangevraagd,Martine Gyselbrecht,,,,
Eva VR,nieuwe aanwinsten,2018-0423_1-4,niet-publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0423_1-4,"Gyselbrecht, Martine",aangevraagd,Martine Gyselbrecht,,,,
Eva VR,nieuwe aanwinsten,2018-0423_2-4,niet-publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0423_2-4,"Gyselbrecht, Martine",aangevraagd,Martine Gyselbrecht,,,,
Eva VR,nieuwe aanwinsten,2018-0423_3-4,niet-publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0423_3-4,"Gyselbrecht, Martine",aangevraagd,Martine Gyselbrecht,,,,
Eva VR,nieuwe aanwinsten,2018-0423_4-4,niet-publiek,,,,belichting/kleur verbeteren; ok,ok,2018-0423_4-4,"Gyselbrecht, Martine",aangevraagd,Martine Gyselbrecht,,,,
Eva VR,nieuwe aanwinsten,2019-0001,publiek,,,,foto voorkant nemen en foto handtekening,x,2019-0001,"Bergmans, Jacques*Bergmans, Jacques",,,,,,JA
Thijs,nieuwe aanwinsten,2019-0002,publiek,ok,,,ok,ok,2019-0002$1,"Holtrop, Anne*Maniera*Van der Kelen, Sylvie",ok,Anne Holtrop,,,,JA
Eva VR,nieuwe aanwinsten,2019-0003,publiek,,,,ok,ok,2019-0003$1,Nilfisk,ok,,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2019-0004,publiek,,,,ok,ok,2019-0004$1,Philips,ok,Philips,,,,
Eva VR,nieuwe aanwinsten,2019-0011,publiek,,,,ok,ok,2019-0011$1;2019-0011$2,"Laureys, Anne Marie*Laureys, Anne Marie",ok,Anne Marie Laureys,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2019-0012,publiek,,,,ok,ok,2019-0012$1,"Murakami, Azusa*Groves, Alexander*Studio Swine",ok,Studio Swine; Alexander Groves; Azusa Murakami,,,rechtenklaring Thijs,
Eva VR,nieuwe aanwinsten,2019-0049_0-2,publiek,,,,ok,ok,2019-0049_0-2$1,,,,,,,
Eva VR,nieuwe aanwinsten,2019-0049_1-2,niet-publiek,,,,ok,ok,2019-0049_1-2$1,,,,,,,
Eva VR,nieuwe aanwinsten,2019-0049_2-2,niet-publiek,,,,ok,ok,2019-0049_2-2$1,,,,,,,
Eva VR,nieuwe aanwinsten,2019-0055,publiek,,,,ok,ok,2019-0055$1;2019-0055$3,"Raacke, Peter",aangevraagd,Peter Raacke,,,rechtenklaring Thijs,JA
Eva VR,nieuwe aanwinsten,2019-0056_0-2,publiek,,,,ok,ok,2019-0056_0-2,"Servranckx, Victor*Aubusson",,,,,,
Eva VR,nieuwe aanwinsten,2019-0056_1-2,niet-publiek,,,,ok,ok,2019-0056_1-2$1,"Servranckx, Victor*Aubusson",,,,,,
Eva VR,nieuwe aanwinsten,2019-0056_2-2,niet-publiek,,,,ok,ok,2019-0056_2-2$1,"Servranckx, Victor*Aubusson",,,,,,
Eva VR,nieuwe aanwinsten,2019-0057,publiek,,,,ok,ok,2019-0057$1;2019-0057$2,"De Bruyne, Pieter",,,,,,
Thijs,nieuwe aanwinsten,2019-0059,publiek,ok,,,ok,ok,2019-0059,"Lommée, Thomas*Fierens, Wout",,,,,,JA
Eva VR,nieuwe aanwinsten,2020-0003,publiek,,,,ok,ok,2020-0003$8,IKEA,,,,,,
Eva VR,nieuwe aanwinsten,2020-0004,publiek,,,,ok,ok,2020-0004$1;2020-0004$2,"Loewy, Raymond*Le Creuset",geweigerd,,,,,
Eva VR,nieuwe aanwinsten,2020-0005_0-4,publiek,,,,achtergrond opkuisen; ok,ok,2020-0005_0-4,"Altenloh, Robert",ok,,,,,
Eva VR,nieuwe aanwinsten,2020-0005_1-4,niet-publiek,,,,achtergrond opkuisen; ok,ok,2020-0005_1-4,"Altenloh, Robert",ok,,,,,
Eva VR,nieuwe aanwinsten,2020-0005_2-4,niet-publiek,,,,achtergrond opkuisen; ok,ok,2020-0005_2-4,"Altenloh, Robert",ok,,,,,
Eva VR,nieuwe aanwinsten,2020-0005_3-4,niet-publiek,,,,achtergrond opkuisen; ok,ok,2020-0005_3-4,"Altenloh, Robert",ok,,,,,
Eva VR,nieuwe aanwinsten,2020-0005_4-4,niet-publiek,,,,achtergrond opkuisen; ok,ok,2020-0005_4-4,"Altenloh, Robert",ok,,,,,
Thijs,nieuwe aanwinsten,2020-0006,publiek,ok,,,ok,ok,2020-0006,"Tangelder, Linde Freya*Destroyers Builders",ok,Linde Freya Tangelder,,,rechtenklaring Thijs,
